X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,label
6.12896973085158,6.02896973085158,4.99545505059996,4.89545505059996,3.81079753750945,6.802813524172,3.62445471629568,6.9125845012691,3.49631372982291,7.30114272306414,5.65487776979384,2.75914808811229,5.17924142948097,7.17097233258032,3.4949094517774,2.91422004771947,4.94242972428426,3.16899635036396,6.01758390472228,7.11046554619577,8.30288550308294,2.86924438383912,3.95890967977484,8.03757615657045,label_1
1.67792648911233,2.61591442627347,7.50635748299249,1.17310637591725,4.26346854784134,4.61658086571708,5.03698520883018,3.25506191441722,4.18397973000568,5.18216831802355,4.55312340847821,1.05772822298385,9.0539200603026,8.9539200603026,10.6495972098344,10.5495972098344,7.08829103533314,6.98829103533314,5.13232775466407,4.87906067873331,1.76710732631858,7.85885875910393,8.00931644912236,7.69401682052952,label_3
4.11032334048388,7.176440032101,7.34104404111021,5.12064110640257,5.8610489766738,4.41282081807512,7.07297315202,6.97297315202001,6.20882326878301,6.10882326878301,4.57534150884327,4.47534150884327,8.87747052929839,3.64164587713438,3.80184821542403,2.47145613409569,4.64614921113564,3.90146982725525,6.02369163812634,5.53132702999317,3.85219601418395,2.02624639552274,3.65213901602514,4.89685503938252,label_2
3.90091770882655,4.12545172720526,6.17606708827266,4.70036895576257,6.98455133012654,7.38764783433869,5.5311409827362,5.4311409827362,3.99971295499639,3.89971295499639,5.41968404801322,5.31968404801322,8.30184443604464,4.32774175067308,7.01881163442765,6.83296142517196,2.65807830116808,3.9231148336853,5.38181396790856,7.53487974561505,4.79492355848271,4.38968341759997,4.25761257232657,0.60248555172835,label_2
2.82919599998985,5.72488050831577,7.4099714083673,2.38688413353747,3.33161689374224,7.13147201162886,2.23367620058282,4.72603280191518,3.3431960194606,6.81842576228784,2.58545542835656,2.71301681330418,5.79297607087796,5.69297607087796,5.95655044181482,5.85655044181482,6.56448493561849,6.46448493561849,9.20502280991844,4.82039125566943,2.70300487748321,6.98782254055914,7.66543771363998,5.04094942277136,label_3
4.30254617884763,7.80391561670632,4.8437241425737,5.12188251085963,8.88791168965382,7.15196752816707,5.21941419749452,5.08542901623574,7.59210370044187,4.73188935558154,6.00821026632439,5.51442034337325,4.34502378668243,4.24502378668243,3.5666297494126,3.4666297494126,1.29170668575804,1.19170668575804,6.55161975317825,7.80472834654764,3.53327385137482,4.17688015408761,2.93403621257795,8.50689881641681,label_3
3.79959838280249,8.85354960714274,4.26985627989015,3.16856507953525,4.00938910642494,5.11644140998814,0.216899314232748,0.116899314232748,0.107717872773039,0.00771787277303915,1.8882356203572,1.7882356203572,5.7993015876505,4.54416349417664,4.38296851092132,2.3957890468783,6.27888162486545,11.0927225748958,5.51293864095952,5.02941357258891,3.12549949267817,6.52963698256802,3.60352769085868,4.32386947938673,label_2
6.03386572897968,5.93386572897968,3.30171920460428,3.20171920460428,6.5805823646356,6.48058236463561,2.90185828914544,8.90303978828331,2.0720163632593,4.8444109113477,5.79812249663218,4.94173251876454,1.80999892650535,4.64277181441155,5.481666494688,4.73205213495857,4.52389182683183,7.0720550694352,7.44972428586312,5.07721803482421,6.24133253194192,5.71234050686312,4.92202102801608,1.05170744993748,label_1
7.35690456868241,3.67027277934669,3.97610353166151,4.78455090045795,5.21238203081882,6.59214853977718,4.19740907382383,4.09740907382383,4.18432664163289,4.08432664163289,5.15095779051319,5.05095779051319,5.97531848155461,4.6923925405584,4.23472958347954,8.49666486797797,8.35741001858355,4.57725228450359,4.98486985852787,6.62972730871977,6.26887181831646,5.85133709010689,5.52757178488736,2.68796881060569,label_2
7.11855373197536,6.90777797307976,2.24746392415792,5.51914294463272,4.63204738139732,3.63069496656873,3.58492391660525,3.48492391660525,2.42474919923546,2.32474919923546,8.07452592521693,7.97452592521693,3.71776615838154,2.75037620542464,3.49898184379843,2.37497511054608,5.22652885284217,2.16792549016372,5.19586006524868,7.50509933931769,6.92902869602103,5.3687607116029,7.85818800691522,2.23647624345799,label_2
5.18537184245927,5.08537184245927,3.07268745940423,2.97268745940423,4.13451752068202,4.73850051572386,5.3032166781273,2.12022467926361,4.16518725998328,3.66584662888335,5.85075103026862,7.78147237724384,6.46276755792454,6.59073822106884,4.05276328410861,0.367150787370583,4.01288618987807,5.66990680948506,6.507352470067,5.02780668447189,7.33973190965915,3.99244029759403,4.4120555356773,1.94144457665541,label_1
5.84841042100033,4.56733255125858,4.10572037878784,4.75118391216016,4.62607330666464,7.41732773136312,3.97985648155103,3.87985648155103,9.30457200102083,9.20457200102083,4.45538083405844,4.35538083405844,5.65269399541271,2.35050854709972,4.39082161516987,2.01711576463976,4.64594272126744,2.28496695943218,5.39215842147415,4.00132957172204,4.2682332157005,5.13979984156743,5.54626147143245,0.123453611728315,label_2
5.2521533229145,7.81664132002573,4.07793239334283,9.47648087484996,5.98484721494768,4.80931811068527,6.79210182234855,3.77085310275925,9.05467059909056,4.29665247578728,3.50247100295698,5.83502534294833,3.42791974832787,3.32791974832787,1.94839237581725,1.84839237581725,6.21820004879034,6.11820004879034,2.47464365913653,0.524158618045704,5.46539610549406,4.52058319308808,5.7946233002918,2.25783896133585,label_3
4.21625212520781,1.15745251839835,5.23621235240434,3.9167785645391,6.55295090522116,4.54532653612453,5.09990133470357,4.99990133470357,6.6626740024267,6.5626740024267,2.15834539168212,2.05834539168212,5.6055514218853,3.75958796853161,4.48128542938935,5.81548617212474,6.90800129520163,2.81437354277734,4.47360507019769,2.54841480531043,1.90179287347099,8.88123425150935,2.354257273742,6.64105350846909,label_2
7.7357343443579,7.63573434435791,2.0306930625147,1.9306930625147,5.09272880003807,4.05893303847225,8.52183212804072,3.09838447896029,1.69597311389468,3.95159419028997,6.70223792116784,3.94166170558986,3.14736448686815,5.47649677093623,5.57961404406667,8.78201393471922,4.28198611285167,4.93286400215276,5.84472938196277,5.01537437296383,4.95656629811328,1.68059484226931,3.77416027417512,6.0145949027029,label_1
5.26037293002071,5.4992317213482,2.13251842703488,6.35577381267707,5.46051444727757,5.06357610027939,6.31656202755696,6.21656202755696,2.76601700243062,2.66601700243062,4.64731134783517,4.54731134783517,7.38482344556292,3.89093021363026,4.90018531986723,4.30721517414985,6.38831311024314,8.5727299881096,2.01034327040953,6.5780515270605,7.4196281879014,3.18138498492935,7.14377455610297,4.49215751608077,label_2
4.33876872558268,7.90948142982835,6.21999747041922,2.87178201638891,7.18824907457987,6.56650281134132,4.72307440297593,4.91942382762372,5.17730290229997,4.66632670944912,4.84604744828574,4.48270540990485,3.54844274631709,3.44844274631709,5.53609507021321,5.43609507021321,5.77249029883764,5.67249029883764,7.9042181988666,5.04483548594698,6.44662264549337,3.04904826547167,5.00623978163869,4.07546154448952,label_3
2.33869305702155,3.67193759773359,4.82728734897937,7.24681587248023,2.48303885608285,3.62936262621046,8.88484453250727,0.835355818266359,6.21049649438173,3.85861387898865,6.99423595884283,7.15541130539497,5.73397278238224,5.63397278238224,7.66253784533771,7.56253784533771,5.36945643667592,5.26945643667592,3.65304992206762,5.28900330057304,8.684745569356,2.20708404776926,0.969940313179543,3.33542455551217,label_3
3.45287440077726,3.35287440077726,3.44198054075684,3.34198054075684,3.4995954066285,3.3995954066285,-0.500562951166399,8.42892900947897,6.11012159021225,5.43359091421026,5.00642160063935,5.2008975683849,3.29360582616149,0.81742365914014,7.34046472327274,5.13162100218204,3.81974898296556,3.26943051710092,2.0060478219879,4.79433286107356,1.63418608777289,3.43464458336647,10.0644818023413,2.39692398000492,label_1
2.93480771590374,5.0316586520974,4.85801415964885,3.80637045810345,3.93083317056547,4.08520154364546,3.80237580223661,3.70237580223661,3.22478189240306,3.12478189240306,5.48459727886525,5.38459727886525,5.69784631450069,7.71992065280551,3.87821041325074,7.67240985836769,5.29506299290436,4.23493990091402,3.56760352619963,6.66940215313082,5.0735656918306,2.6148839566308,7.73327838295921,5.8393492094804,label_2
4.16313231218478,4.41674779216648,2.93217987585256,5.52026970476407,7.90768449704709,4.57330683744606,5.2077042002525,5.1077042002525,3.77430230207031,3.67430230207031,4.77614800922859,4.67614800922859,0.320614848476224,4.5461833993152,9.46296751901345,8.423905707688,4.65205371896153,5.10379315059858,4.94214054699491,2.91983982116596,2.33713680069965,5.33352608684001,5.96625305383351,4.84269461489535,label_2
7.72090208371322,7.62090208371322,4.49770941437237,4.39770941437237,8.14083826200916,8.93117568412164,4.21886715981855,4.65676698942755,2.05202528605335,7.82368647048401,6.15081611465266,4.04045717535931,4.9763912541072,3.37656027701582,5.26700776387723,6.66303778015158,7.53523943898952,10.0933691752215,7.86675677974142,4.16771632625276,7.92550586237073,5.54237510240724,4.73830334945127,7.02297354494618,label_1
5.52873628512938,4.59822322872694,8.15925301464114,4.768464278534,7.11017703304368,5.89339006194699,7.31553540740994,1.88269128486561,4.9262151085498,5.80030644606609,1.03486229282854,5.41398256482316,6.91461731213672,6.81461731213672,4.56951994028759,4.46951994028759,4.09296871356477,3.99296871356477,5.88068788369536,4.67263582335037,4.30728801717703,5.24567630234339,3.12187848094787,7.15674022559664,label_3
5.12417154148755,5.02417154148755,5.81415847056442,10.2333988805603,9.03117568412164,6.72445502628119,3.06987380776213,5.17321975680386,4.25570311767672,6.34985709184942,2.48645590276757,7.66405942264859,5.09245470786285,3.19168172259309,4.33220634563074,3.36909694025668,8.64403944364903,5.40316128795283,4.81843911510807,6.93200482423049,3.5350743451363,3.22181481506687,7.41019881422841,4.49307174817363,label_1
4.77474271138172,4.13809498892356,3.438863991463,7.44242548157712,3.73599491890682,3.41007230976086,2.90841435402863,7.44312580457721,6.92832438824359,3.56835151445819,3.05806447744218,4.04586945061241,1.74424411341114,1.64424411341114,3.54935030870144,3.44935030870144,5.14316636634022,5.04316636634022,6.94063980460609,5.005038212663,6.61603727025773,5.06482451282475,4.75889483336757,5.091859001548,label_3
8.10411721839985,8.19083261341263,5.25433673515262,2.89560668987102,7.43666702810921,5.05594802073031,7.79087209932474,7.69087209932474,5.63339959858336,5.53339959858336,1.31506899790199,1.21506899790199,6.56580933207273,4.8981297581082,7.94322058407105,5.49477551008713,6.02207721206923,8.63298447464638,4.93456167869289,4.85608239035967,7.69998020075343,4.82362914196011,6.1401114871933,6.75076875456568,label_2
3.79500424378149,3.69500424378149,3.33810492503575,4.72632419759153,7.15155969947679,7.65546927819848,2.3755894101459,6.93950232808291,6.42285118356049,2.44506573412981,6.17092816613617,0.831970419402929,3.94295896364841,2.83384919285102,5.40845382458946,3.23998672987953,7.88875445786515,7.08955775692587,5.3395023054076,3.23474834929135,7.20734498104392,8.27418215623168,5.2931930752509,7.09736246324331,label_1
1.85951664442623,3.53592885546742,4.13900023733405,2.59803545378426,9.33383901112918,2.2989941394525,5.47935841268124,5.37935841268124,5.68460344232616,5.58460344232616,6.15372849969941,6.05372849969941,4.02196868527669,5.80368846886109,5.99456239641959,2.53314728762987,4.4049338067446,6.10992244762918,6.44762929694974,4.21381938538336,4.225240398629,4.55431818991396,5.57367034550979,6.14304052540398,label_2
4.40699361354344,5.44649539764642,5.49279662775187,5.71244747143889,3.85724961548845,3.70698950798417,6.86770793407564,6.23846392602595,4.07872708250894,3.8203223985486,4.19481606188919,7.44775283161599,2.95170749041049,2.85170749041049,3.85948372835782,3.75948372835782,3.16325191985716,3.06325191985716,5.79542627526514,4.72290829055101,5.72358818155739,5.47913092385182,3.47029106851411,4.94503868399397,label_3
1.20150791110878,1.10150791110878,1.8964618879461,2.5108954821605,5.28377603510999,3.54492499588528,5.05590870683659,7.23481770627104,5.10440887716685,7.76851542635019,5.98478372735463,6.3909676785923,4.1685834502257,5.00078011349816,7.48641349792448,2.56396085983486,5.45051919455285,2.3806962703225,6.00532771005142,4.68690665455987,3.08303424019342,2.17962090999847,10.649798689988,5.95161642341743,label_1
3.76322727474614,5.29079719558845,2.98768906802119,7.34693317054148,3.20221287972297,4.03674978234659,7.05262423507261,6.95262423507261,3.58389296568382,3.48389296568382,3.74922272250437,3.64922272250437,0.878838203242991,4.6281366190372,5.819337500256,6.86982583144685,7.0557788505871,3.13203130232249,6.04031100992504,3.85138054797544,5.56188445151483,4.94884555400332,9.40440805855156,4.18633267813128,label_2
3.97575007767608,4.28270988346426,8.92997083192888,5.29573378634651,3.43105989009573,2.15632240856503,7.13112872397592,7.23197159965868,4.72291107064463,2.62661198526265,6.3451520842687,4.16017928580917,6.23615001589458,6.13615001589458,5.6188728856225,5.51887288562251,5.63315502871094,5.53315502871094,4.82707639452453,7.89895007208985,5.83089335755325,2.51047151315555,5.66203498750601,6.28160034893831,label_3
2.6456208834228,2.5456208834228,3.37451837637698,3.27451837637698,3.12559048408834,3.02559048408834,6.01493773852127,5.21460337064155,7.44916185787874,2.12124090368252,5.6355971070984,7.69648817980231,3.70828087637578,7.53908177911273,2.51537026969898,6.79833388691005,3.4250086676729,6.87773454649592,4.84568252621123,6.38780870589354,5.94408550211005,6.5825927492055,2.02569655356987,5.25105333119417,label_1
4.09042028846564,4.48547722651131,4.12001688783243,6.21201920899764,5.42542607204853,4.73716323978767,7.37368979479821,7.27368979479821,7.45807562679943,7.35807562679943,8.33667527338213,8.23667527338213,6.16411120713225,4.01217060407186,3.01085755919114,8.34903264332684,-0.493563756805231,3.32532110024238,5.14878999517595,3.55777733498727,5.12485514179543,1.64445648956105,4.67468537084447,5.91695902718979,label_2
2.22939046847823,2.12939046847823,6.74737606835518,6.64737606835518,6.66243893127815,6.56243893127815,6.58346958230673,1.09441041735359,2.8759072930848,3.95595228016359,5.28195060047784,2.503314674714,6.43696702491016,3.93752550803674,6.17347078158006,8.53590005940961,2.26396916139866,7.97864383873954,5.74507400978017,5.14032984122306,8.75982534860065,6.90846136662589,4.64463222768406,3.11453666466217,label_1
5.72087332969227,5.29941777436796,5.0555138770057,5.81009400725032,1.13952449409431,2.99396648133601,2.92220141800799,2.82220141800799,3.73470000278536,3.63470000278536,2.7234233637535,2.6234233637535,4.1909954617022,5.57677798117209,6.10692412105851,5.06723246118366,4.84355990940683,7.23630611300665,1.80616141808016,2.32935464637344,4.61418094961107,3.34553110633781,2.72135576422798,8.22221104411779,label_2
2.27164851519821,2.17164851519821,6.64169089106379,3.54733486175355,1.9228693972381,1.8228693972381,4.54227348518295,6.22150616389592,7.18092183985041,5.23994365079541,0.322397269041988,6.20229749987863,2.65562055203903,5.11308272863223,2.61189223789135,4.26295750190258,7.39757295455459,5.02468278712744,9.39970456867614,4.49807209153909,4.87595206967259,7.99009413146565,1.04070460325835,4.09262076138434,label_1
5.57135513153434,5.30719343012027,4.00434088101993,7.17914833237188,4.33759164088401,3.55904294512775,4.65815730241923,5.94636816489643,-0.636272719981838,3.77665443107019,6.91591734813307,5.06799556513498,4.31233100547175,4.21233100547175,3.69177398718975,3.59177398718975,6.66952852826499,6.56952852826499,2.72233735391419,5.4878975905964,7.32675855007077,4.96773364437068,4.90574413071259,6.00068167173098,label_3
3.86385553793326,8.39624443129243,4.57321792400485,2.55273916074591,3.03937471730197,1.75554722555801,3.70139439294109,3.35013701976791,4.15774251087456,3.98737496943547,4.69383564482498,6.33635852999375,1.41116638304483,1.31116638304483,6.34057926938661,6.24057926938661,7.8730619958438,7.7730619958438,4.24000999743751,2.93568852013805,5.24174624949106,3.78060348614953,4.53650007388785,6.94605971602578,label_3
5.99418188904026,4.52172312484717,5.4425990054941,3.19637368013196,4.63200547595667,6.73703614043226,4.00226806210896,1.6500702432819,5.91826927657353,4.56013965184708,6.4969183483901,6.1615954917296,5.15609425034995,5.05609425034995,5.39985085538469,5.29985085538469,3.81602195963442,3.71602195963442,5.25598892808954,4.90907724390509,3.6721068916555,2.93434050313376,6.89578870680718,7.69951144002723,label_3
9.63404505587405,9.53404505587405,7.05078319378227,6.95078319378228,6.35645827815002,6.25645827815002,6.9862870855379,5.80758243321987,7.04551287260876,6.15316121080481,6.66240263011555,4.25237951105248,4.66794816689142,2.90005399172889,4.73146400470742,4.45230751534558,6.66217942873281,1.91591623770052,5.63327006509424,3.75395461517987,6.51989641622091,4.54442051227606,6.30055274869241,3.06473055848211,label_1
5.77301250807675,5.67301250807675,5.61358656080268,5.51358656080268,5.27975806577174,5.17975806577174,5.67597823813133,2.81635128969801,5.2895018246087,4.79702108580242,4.68076326912058,3.56363805360852,1.71933496272324,5.19012234883973,2.76383476206937,2.87560877898447,0.345361410344493,4.32029905396934,5.46488652007611,7.32664572543,3.14601556107548,4.1828668957315,5.5898732969294,11.5570192338948,label_1
6.18726725466762,4.32253320595566,11.1264492879264,1.5597240908276,3.43780035804668,7.89885629036972,6.19471958398809,5.36851967505084,7.80194383379701,8.58502608421762,3.84281920686758,4.32338505529783,4.16172119119032,4.06172119119032,1.83433480386085,1.73433480386085,8.1355963334754,8.0355963334754,4.16529803148318,7.89308069627962,5.53807736183695,8.37640441735074,7.92271366267371,4.81283722841414,label_3
4.8370542663397,1.77364967125467,3.51264430285009,3.81564455994353,4.19069179149554,6.44351039724823,6.38256277214494,1.62680994235081,5.02562670404331,5.34147571120553,4.92299511846278,3.38244313331757,6.54347893639852,6.44347893639852,6.85379416537534,6.75379416537534,8.66985606038965,8.56985606038965,8.00515119191959,2.59514888071018,3.82729613229825,2.69645506707623,3.66877653002483,5.20206417899017,label_3
4.06499041948236,3.96499041948236,2.53280373121157,2.43280373121157,5.08033352698571,4.98033352698571,7.12047789893173,2.97096797689592,6.60467861662234,5.58310095697296,3.42184389097809,3.28369392507758,6.23298751108089,4.50602023544225,5.64725697970598,4.08860451660555,5.5490288195078,9.30886759170547,5.22887370246871,3.99172463843573,7.11683911939994,2.52537899071953,3.76177542882338,4.13421689482349,label_1
4.61537855151267,7.15679401776654,5.08345357513417,5.08326834350522,5.57586354341468,2.91215053708315,4.90928093608331,5.47734241335326,3.47049505246977,5.84773365230248,5.7194329401667,3.00032439290808,6.4287050482419,6.3287050482419,7.64984876992738,7.54984876992738,6.30258828132058,6.20258828132058,4.66484017646959,2.59749600656654,3.99485559386885,1.06483755605949,5.10976247594754,5.88121904516668,label_3
7.40579472397457,7.30579472397457,4.79499384268192,4.69499384268192,3.6705568193601,3.5705568193601,4.15795372437395,7.70934300876343,4.09119272123589,4.13312689296097,5.44242118744249,6.92084009221461,0.213148102023033,3.16465664952107,2.0878713182554,4.36154009742346,3.34592497148971,3.40002697758808,2.15123078105292,8.67375866784711,1.89306242484667,6.76557167158048,3.93926052511858,5.71209456384658,label_1
3.28680369965749,3.18680369965749,5.87955495158887,7.48381787590168,7.16150821180764,7.06150821180764,4.83263197641414,3.13088986856329,6.55007184924729,7.87594714387936,4.42001628720521,7.78537916552816,6.50822849957671,3.25424452729742,4.25090244643794,5.09598425031274,6.45003218941216,5.02555889181036,3.98151600972618,6.17166702875907,3.143398664531,7.46259928902406,4.16195183205807,7.68862129167238,label_1
8.33766305281748,6.31294579117341,3.82945589292905,7.82643056650066,3.83201984180616,7.43160639892126,6.05006645851024,4.50629449459913,2.85240622538916,6.43276412879591,5.27703536816925,5.62808735665172,3.97349222990812,3.87349222990812,6.30726429993509,6.20726429993509,7.38206288153115,7.28206288153115,8.20265946508117,5.24833318197707,5.33165670376265,6.13995314287634,5.92104306033946,3.3110460101722,label_3
7.09917022227829,9.35560508736908,5.82690584888608,4.15699682246221,6.58041834729577,3.56802085413726,3.06043367070295,4.24930974728724,4.5634121134207,4.73637469936319,2.50605423192434,3.64487175602879,3.42074391888238,3.32074391888238,4.57290538161572,4.47290538161572,5.76558236296277,5.66558236296277,3.70735926187985,5.33504724750585,3.87626480329419,6.82116517749554,5.77445552377431,3.36853606104831,label_3
8.84324351613921,5.95136895669573,6.60316376483951,4.97432686756239,5.30681741554153,5.30550760600478,6.67896080402723,6.57896080402723,2.38453480418975,2.28453480418975,8.1915714657283,8.0915714657283,6.27231388321013,5.65063464641584,10.6616444120373,2.48950963788365,6.93187251585598,3.69849059196458,6.6422510948167,2.18179172285387,5.94188281603767,3.4749167911203,4.74397264401892,4.28914627188854,label_2
4.82201847361352,4.72201847361352,3.15266400115102,3.05266400115102,6.84699247654671,3.16533575044723,4.23122471436642,2.06729894172297,2.92632344575671,5.61784963075146,4.28306034732254,4.23211971827452,4.04956025121269,7.81223330668127,4.24777804308227,6.60647532373686,7.84222380182474,4.22750661066213,7.9430106413695,6.93527782945052,5.551942245739,6.96223092012799,3.93257166911604,3.14535795237808,label_1
8.35043242772526,8.25043242772526,7.47601205167891,3.52648937496114,3.78897257417528,3.68897257417528,3.71494402749872,2.16179041030402,3.56482669802572,7.18343664148907,4.65319055390983,4.34669047627586,5.65263637606812,3.57515914764804,2.34300833275509,3.30160853927745,3.35974032953295,4.24339482170322,5.45335345802461,6.01917365911974,5.49879912589211,4.28677673809018,1.92678547878207,2.60384165982918,label_1
4.67981329973631,6.47050216201246,6.06524437308825,8.02208370977628,4.9290528708417,7.54121127503983,3.05052529584644,3.8678742887933,5.33773617545891,7.46032355805792,5.62118357494005,6.60095407843249,1.95406461848923,1.85406461848923,5.48218455118748,5.38218455118748,8.16963790946213,8.06963790946213,5.64216918105505,8.2124519434033,5.61995983814567,7.94052412064059,5.33965372109261,1.80312253355557,label_3
6.81739731520178,6.71739731520178,4.80669725389024,4.70669725389024,4.12239730686887,4.02239730686887,3.30919099023851,4.55905524972834,8.60192685901918,4.2419770175237,6.8044523526381,2.61759955530347,7.66428704094625,2.25726854138266,5.91117944905095,6.11717206990431,5.46707931153047,2.54166295194337,3.93873446571166,3.07121463624427,4.12111620745531,3.94738050698335,6.43144798488469,7.23096747168628,label_1
3.9043509281491,4.1195189193323,4.07132030516974,6.11115288628442,3.69749669289249,5.43592591488721,5.77303793327358,5.67303793327358,6.50540548669041,6.40540548669041,2.43198018590886,2.33198018590886,5.42898882954207,4.76266505732649,3.95494246740925,1.38906477508808,6.00050321674371,3.82350036334548,6.83871275082293,8.87010259329294,4.40950193334938,6.5400632273526,5.25991149773416,4.45953431373584,label_2
3.73115414052722,7.00000975452872,6.35200594810829,6.63519876986515,6.85214557772472,5.53548280446761,7.02225432308652,6.92225432308652,3.44479208250459,3.34479208250459,9.12122119869826,9.02122119869826,3.91266147953074,3.69385856001891,3.40871897589239,5.21117531853124,3.21301377608314,4.81731614250856,6.60964964721384,8.45229782132743,4.4310545057685,2.23686013400795,6.64684659221383,4.19150469918688,label_2
1.93446532150651,5.87407627152129,4.88336042622241,4.11994491594957,4.47607732448011,3.7285107273684,4.04640426824901,3.94640426824901,4.75408685143235,4.65408685143235,4.28562661372252,4.18562661372252,6.95502263800234,5.26034606480285,4.64780854918666,4.2059734819836,8.85253235154791,3.05771096262732,3.6017494750246,8.72078325460418,7.37016481107631,4.92834973892681,3.25928260600592,7.84188045863691,label_2
4.12766517684502,3.98988581928465,3.48181404905983,7.61849859814402,5.75391589121131,5.73048704072974,4.63399058848444,4.88884577271202,5.15086878557453,5.81451543621357,5.32349512011674,5.02846196812401,4.3761537164549,4.2761537164549,3.72522225520477,3.62522225520477,4.94263485813921,4.84263485813921,7.46691897055519,5.67311474656168,6.14878014582358,7.92353118280556,5.59393386265796,7.29628861952878,label_3
5.28233625325723,5.18233625325723,4.42190635788817,8.19605310685251,2.77741859611747,2.67741859611747,5.6109913273849,5.13278311983465,4.27391684802835,3.40582955140658,2.51878532097942,2.92353088210321,5.42618043143513,5.86131514896907,5.71903125564182,6.24952566063389,3.80499247579632,5.49659172472999,5.24439982569417,6.79049312131025,4.73906754569204,6.74067159635226,2.91222425960816,4.80332667558951,label_1
