X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,label
4.49511507577724,8.14513067227364,1.91265799610953,1.54078797217664,1.95131671638779,4.05146271081938,8.24513067227364,3.93698862201093,4.59511507577724,10.9366275182142,8.57712624057844,9.27005794123893,label_1
2.77195004502419,5.6280290534179,5.82801619945589,5.78307954673052,7.93985952066731,6.56347005510702,2.83798196549209,8.72588702588905,4.18603818233045,8.62588702588905,3.13812782105019,3.03812782105019,label_3
4.21097057879242,1.61470505044361,4.42374150144253,7.21020319087455,5.71376054070819,5.93036161054943,9.13851155893415,2.22660312624359,1.02494742551181,2.12660312624359,6.34409463128197,6.24409463128197,label_3
5.63497250360352,5.00782271241312,4.84665623822982,5.35798616652624,6.57944167887212,5.42159710881589,5.10782271241312,5.28995677671839,5.73497250360352,8.6570896228755,1.9055477579815,5.58278057656963,label_1
5.79294109504982,1.32829772320022,4.22061520452015,4.1959251955523,4.05080779883493,2.39747042086585,1.42829772320022,4.88395154109849,5.89294109504982,2.59570987595129,2.93158005183,7.52053784286986,label_1
3.79888506351475,5.45822446012024,8.22769432277012,6.06380450565714,5.96380450565714,8.12769432277012,6.6933225720441,4.89253845981435,3.58393547307501,2.44289124771283,6.01439173800402,3.78116167047575,label_2
3.35033444179149,5.51279061862103,3.37066137232535,4.16561709734127,4.28958650689634,4.75062700156497,5.61279061862103,4.72696431775695,3.45033444179149,6.2205561651798,2.44993785816056,4.08481629192025,label_1
1.78568782170012,4.98274123617521,2.07430420446438,6.13429299824288,2.3058402860144,7.83031764467687,5.08274123617521,5.03426856750421,1.88568782170012,5.62249378223827,5.97324138396889,7.56328170211636,label_1
4.6872228085363,3.05594086267068,6.29417636356779,0.235626491790269,5.50581145104113,3.39173735177296,2.66956433171948,2.13180639149536,3.72337284718373,2.03180639149536,4.70217558786506,4.60217558786506,label_3
5.77079146356268,5.76763899076999,3.62060662929172,1.38684152965344,5.58704152488711,6.30945726612746,5.86763899076999,2.81762939734101,5.87079146356268,5.55313083290812,3.74441780026351,2.84479873668684,label_1
3.13605309713195,4.35277719418475,4.23136764866438,3.97962548597759,3.87962548597759,4.13136764866438,3.89866297279108,6.6959965115625,1.2769796354934,5.26673986727197,3.34977379203341,3.3083112204873,label_2
3.63289595265607,0.488824472525686,4.65035676434947,4.22482827917623,4.12482827917623,4.55035676434947,2.07190509509011,10.6218624366994,3.96890635705013,5.36205075872376,1.94006113148051,1.2218136945019,label_2
6.39884053921994,4.56428019563556,7.58328421598655,1.99436948578149,4.0790555112083,7.60526085502815,4.25966670601762,3.63115205039124,4.05667921398174,3.53115205039124,7.34296657414888,7.24296657414888,label_3
8.35547112365889,4.6067374942554,6.24354403992939,5.15785436439754,2.16324519165967,6.22910143583838,6.10891352837954,2.64870484483791,7.36219626576194,2.54870484483791,2.10630775944751,2.00630775944751,label_3
6.4452897459621,4.70684861447998,7.0989446600918,4.43798269896775,7.21773380205542,4.34534240646377,3.01164566323644,5.71872930743932,6.04437851393202,5.61872930743932,7.52815959851064,7.42815959851064,label_3
4.81259175304623,5.4991907800269,2.37689193719825,2.92628390592382,2.82628390592382,2.27689193719825,3.44580683346782,4.38508609954169,5.96689330836922,2.03402754266662,4.75030503329036,4.798631731507,label_2
5.96214719892271,7.11970727532578,4.01916800610474,7.96683914795488,7.13384934958293,5.51990450832981,7.21970727532578,4.89251719301133,6.06214719892271,8.15726443145539,5.45520673673613,7.48831833787271,label_1
6.19491586637034,3.43196754860139,-0.980290781385079,9.17289474973281,2.75723451364036,4.34760137018881,3.53196754860139,8.36885263846414,6.29491586637034,5.78593898845554,7.97856601973729,5.3842436099339,label_1
6.89894195698385,6.88437374768703,5.59344045340259,6.44810320766533,6.45435682811641,3.17824885913093,6.98437374768703,4.5577216320443,6.99894195698385,3.20953536620782,6.6206753122678,7.73044495338855,label_1
7.69333882719806,3.49450121163533,3.52578559804956,4.95927196237162,4.85927196237162,3.42578559804956,5.85708156264075,4.2044554513086,5.23391524446299,4.48698276288989,4.04420611650488,4.10699415024048,label_2
1.54595649372941,4.84394167268667,7.30303058626819,5.03651865958668,4.93651865958668,7.20303058626819,6.53221002017794,6.73862722539438,4.8720220613386,5.37175197890873,3.32757658452585,7.01720042898556,label_2
0.371496119538166,6.72966838270219,3.24037629720464,5.20197947215179,5.96013110838913,6.96194571762531,6.82966838270219,2.48538684417443,0.471496119538166,4.61587108701955,0.867146299934149,5.52109702797814,label_1
5.27339607337079,2.91999173671645,4.68352566207049,5.31418355415,5.21418355415,4.58352566207049,6.26552504411642,5.09011339464961,5.66392674667351,3.80695982696523,7.19942813826271,5.91290329904763,label_2
6.16689111132184,5.66604706029396,3.57082987173496,4.47205298373712,4.37205298373712,3.47082987173496,5.60161506101782,3.2015116756544,4.05124254050706,4.02122848812664,5.5096397122621,0.34417355998805,label_2
3.22997558405401,1.34087496766495,3.15431603702344,3.9890025855619,4.72848053125967,2.65490761710738,7.9245669574943,4.23874317794972,4.88401693060378,4.13874317794972,1.82250250549033,1.72250250549033,label_3
6.34871825416847,6.01027804716089,5.14222211563302,6.11130870505326,5.6720191194959,2.50223889700052,6.11027804716089,4.50318526933536,6.44871825416847,3.90296526300789,6.32388267084373,7.01729108278755,label_1
3.57775013769369,10.6966189823989,2.77100447962511,3.30711436560585,3.21350002223385,7.62586766312824,10.7966189823989,5.49975845478911,3.67775013769369,8.41001206654791,6.82290695718292,3.70609883258252,label_1
4.47447940009197,9.83466869991232,0.990091175979992,5.98873710152435,3.12502952191931,4.4300523122523,9.93466869991232,3.80316988593346,4.57447940009197,7.44942680230333,4.31667702490361,1.61826048057119,label_1
5.97496855246947,4.83260196580984,6.58288651235438,5.76752982175161,8.69591645991602,5.30228835228982,6.35626871317595,3.38236610277723,5.06113263465284,3.28236610277723,6.14179078009443,6.04179078009444,label_3
6.10258538438254,8.43582614769249,4.07483907594541,3.79253790462446,3.69253790462446,3.97483907594541,3.26006083983984,8.38717031546706,4.12461873722765,5.83708285204618,4.95913710326583,3.12621389794104,label_2
4.75129307742623,8.93940960925665,3.24493645072189,8.27762677068876,8.17762677068876,3.14493645072189,5.71034041795834,3.78864677480216,2.99304810349262,4.00024311651672,7.28081284110018,3.68895847630631,label_2
4.24613392739286,7.07473341835431,5.26067094568903,2.08089767746446,1.98089767746446,5.16067094568903,7.18256260098048,-0.353811537348218,4.35753999612983,3.94278926806464,4.6435761178822,8.78308095650516,label_2
7.10855678664491,3.34183677257286,4.88897158337579,5.17310274227787,3.11391687171821,2.16130747430539,8.34658812262994,8.36483796758136,3.77679454189932,8.26483796758136,4.79862154279135,4.69862154279135,label_3
7.24248013401352,3.20052622548755,8.33265471817887,5.17646600405613,5.3628148533034,3.70501222939177,3.30052622548755,4.07786325279876,7.34248013401352,10.8352012422427,3.69869091898637,5.45806804588471,label_1
1.04462392793127,3.00781332561742,6.91147340404728,3.52898916599491,3.96950433860515,2.89752418527436,2.86290483284167,7.1206533329592,4.66279725224651,7.0206533329592,3.39706987968599,3.29706987968599,label_3
5.43651766659474,5.97838246903195,6.9113235532075,6.66449065582223,4.77199702055537,4.39056624333866,5.51204120070034,2.37334864730801,4.37884266880007,2.27334864730801,9.26467123596271,9.16467123596271,label_3
6.25553777462841,3.73867492609462,9.501620477149,4.11922234154295,2.39673021568894,3.9480016718448,3.83867492609462,2.7729618511517,6.35553777462841,4.45558633039786,2.35456260114491,5.68126363403345,label_1
5.63892023886237,4.97368899750817,3.6856601806054,4.71619940410528,4.61619940410528,3.5856601806054,5.08279274744301,7.89790540968085,4.92773040339582,5.79454235278079,5.98095158528357,9.41996262414619,label_2
4.10999185746501,5.49687179508524,5.69572724015444,5.91357047126541,7.08943069451031,5.11621811465034,5.59687179508524,5.72030448086223,4.20999185746501,7.97279383505555,7.59871488114443,4.98627644460221,label_1
3.82219452536704,4.49427003025933,4.90265141716509,2.20585586557408,4.57237030976701,4.46322680047374,3.74685038498668,7.39604821520678,6.38714936780128,7.29604821520678,5.90881219142493,5.80881219142493,label_3
5.40128875247215,4.75304937225587,5.75923686635069,3.66932518428756,6.07790392726294,3.8814831689978,3.91330219638061,2.10794519208217,7.10657287702569,2.00794519208217,5.13610137273134,5.03610137273134,label_3
4.79742334737974,3.44228865278997,2.66545318245406,9.30973553143657,1.29793229605557,2.35811908012688,4.17331300166944,2.42342940706451,3.99425330045731,2.32342940706451,8.68233010218976,8.58233010218976,label_3
8.00654419418943,5.21102741686863,2.08778950741339,3.12744484948469,5.87945653045866,3.57073918694013,5.31102741686863,2.82251817159799,8.10654419418942,1.1253771034361,3.36961898480803,6.04500203257086,label_1
0.719542893924534,6.62204769695856,5.75419814515702,7.35588473287027,7.25588473287027,5.65419814515702,7.66142828954255,3.89773531080441,2.02555254489409,6.39506443809504,5.3558790591198,6.03811556313848,label_2
-0.771703723718019,3.381870265428,2.62289006709058,5.12172585157001,3.72794328547932,9.04830598756941,3.481870265428,3.88188011700637,-0.671703723718019,6.52350816281372,2.58156107964119,11.0252508113337,label_1
5.7822570030946,6.10908826482372,6.26703237929413,4.5367188700427,6.00253033234251,9.45793891620572,4.83456613574059,6.22809627857043,4.13158060608983,6.12809627857043,6.57386435790878,6.47386435790878,label_3
5.53853293140563,8.17984905727405,5.0783316990748,7.87718302636341,1.70267206380867,9.47866014266861,8.27984905727405,4.27891129968066,5.63853293140563,7.2285227986624,8.53319152470834,7.98596318775199,label_1
5.6027218822552,5.74059479086293,4.95771728538205,3.92545704848128,0.933418844952773,4.84303212098098,6.18531972444299,6.10634827022882,7.06571849098259,6.00634827022883,4.39623296528794,4.29623296528794,label_3
4.54605642868941,7.19091446224387,6.09392892388184,2.75995526344112,2.12642028360739,6.80963210003618,7.29091446224387,3.62655887808978,4.64605642868941,8.5287189550401,1.06417400011521,2.78853262846127,label_1
5.60345686271941,6.00629227168444,4.24167343737605,7.42006722025181,4.21924097131502,6.29401103516115,7.82703251645925,4.736645966852,7.43600150484406,4.636645966852,4.53117801446676,4.43117801446676,label_3
3.03748844164999,6.49886229200581,5.24371557815511,3.28171034008032,6.17078876165137,7.87555095663826,6.65855461530583,4.6222824608151,2.61296090598262,4.5222824608151,4.55322953720496,4.45322953720496,label_3
6.57604260862946,2.42724340021423,7.58405790522933,5.41545333033952,6.76488130701056,1.2038056244798,2.52724340021423,-1.77095310758921,6.67604260862946,6.46297212530985,5.41271831277792,5.36355325910285,label_1
8.08680996986885,1.59227061579535,3.38654853240348,4.9600887331606,4.8600887331606,3.28654853240348,5.55760065679725,6.06502703632913,-1.68316663714358,4.66517769584354,6.90405868105387,7.52561806525578,label_2
8.25765859364816,4.54509629757016,3.78792097858307,5.17730025297902,5.07730025297902,3.68792097858307,3.25686069742377,5.5799083841274,8.78394279005348,5.58972529725946,3.22894532486224,2.75032022708073,label_2
9.12139260299299,6.61035802898844,4.54112284103042,3.2873412478965,6.17080067807524,4.61391263924078,3.42221571346676,8.32362171513186,6.72818496320056,8.22362171513186,6.74782947977424,6.64782947977424,label_3
4.5302083014124,5.03084633938407,8.43886940481535,4.8193880831198,4.7193880831198,8.33886940481535,7.7249276896923,3.53066594059717,6.6625379612394,5.63252263411235,0.59017666191366,8.60450516383391,label_2
2.95859916879985,4.27766528629326,3.68774415661052,6.47768112879702,4.32391020376051,3.36259647798757,4.37766528629326,7.88399655501427,3.05859916879985,6.90108238947783,2.87363433664824,0.809753937633201,label_1
2.45512326173214,1.83016855311869,5.46127305880406,4.40456885909163,9.19178691973746,6.1143044550763,4.90658616149819,4.87195627979915,4.51196527187038,4.77195627979915,3.61338016443068,3.51338016443068,label_3
3.94155700331861,6.34195185523538,5.94402330432235,3.97014775637366,4.80744627998163,3.51912477886097,6.33389221699374,4.36261877739583,5.47250265927888,4.26261877739583,6.90563564061314,6.80563564061314,label_3
5.17237644471685,1.66655510957004,5.39045540451322,0.978316257650382,3.41289467121597,5.74948845649062,2.76851627544877,3.86834314146591,4.03753914239943,3.76834314146591,3.44007631089222,3.34007631089222,label_3
7.23181453589371,6.16296986280721,4.85543052648388,3.77483877818124,3.67483877818124,4.75543052648388,5.05000144352357,5.80818434398589,0.499216637449974,1.87865181509172,3.2545752970093,6.52963128945442,label_2
5.55855273999949,6.48420221111318,7.43847515407774,7.34210514180268,6.01942207782634,6.20303338090766,0.280882754179103,5.78047041617579,4.90694290084616,5.68047041617579,3.64263799689567,3.54263799689567,label_3
0.985954369356334,4.4661075119543,1.8921047572136,8.09020393284006,7.33923254323035,3.48723733079192,4.79989502010085,6.74285503567682,3.57877297604979,6.64285503567682,4.83944072648337,4.73944072648337,label_3
6.95630427741569,2.82736063392079,6.28811113267274,3.07083273737969,4.74646305930589,6.90080002111474,2.92736063392079,4.04076116419337,7.05630427741569,2.30437483635257,3.88086292727576,7.84893297247929,label_1
5.74444557643989,6.79657928112996,5.46812790936742,7.63430820665068,7.53430820665069,5.36812790936742,3.09580632661637,3.52229439478731,3.86324985892023,4.0510320609589,6.28424080151025,6.46789645998366,label_2
5.02603748932442,6.83393814627163,4.62164774468103,4.91246109186148,4.81246109186148,4.52164774468103,7.59219418214946,4.24360721362595,6.57017553159927,4.57493056888243,3.54655149211375,3.51312781643049,label_2
4.19318149300193,2.84727877601854,6.4630677530966,4.86393173822397,6.60334475890829,0.70602206712501,2.62348683319428,6.46818954725967,4.29401225821208,6.36818954725967,7.38142106266398,7.28142106266398,label_3
4.82900797685529,6.09393981696869,9.01739100491357,4.90639961407682,4.80639961407682,8.91739100491357,3.54736784577558,7.32312506710828,1.28957059837033,5.53311753461303,4.58379260846952,8.86279205710245,label_2
2.88601014975996,2.29108163865954,6.36788119646697,5.54678238971511,4.02404760749975,4.64858301682039,3.04246153073999,3.36569669844243,6.79214488730547,3.26569669844243,6.49523637522555,6.39523637522556,label_3
6.51213338966943,5.15859247887941,5.65801846357314,4.53088856644764,4.35902308099178,1.67226500424199,5.25859247887941,8.67471580028643,6.61213338966943,8.54031530327122,3.16125073577475,1.96232838129,label_1
3.2544760533705,1.24830643114084,5.0647234071576,4.82021694011571,2.72741950501249,4.05517470318574,5.15587672927883,1.74590937037795,7.75354861758726,1.64590937037795,5.02617470921554,4.92617470921554,label_3
10.0138636806773,7.8056157316282,8.50542340774304,2.65085225804077,5.28485747427921,2.7230881767267,7.9056157316282,9.21726649190846,10.1138636806773,6.56483806900977,6.26877809861743,6.90489760940794,label_1
6.96111197063427,4.26717730478169,8.16817678006514,6.62189351665196,5.6675537920575,4.24373767448355,6.13177709493376,6.10557776132782,5.89658484947894,6.00557776132782,6.19081813638619,6.09081813638619,label_3
2.50426616217494,3.10590199129535,5.49350176614197,6.5920752763667,6.4920752763667,5.39350176614197,8.56999037017607,3.63700917742796,4.19153862618548,5.98287799023335,9.03278224649019,1.53566732480172,label_2
4.70114471465666,4.79565735438448,3.57654148018607,3.84450746778456,3.74450746778456,3.47654148018607,8.37014679266126,4.15685610374065,4.67270943171589,5.63678513253828,6.31489516882649,4.30106836185185,label_2
5.1035911035814,6.83834754276171,8.85123727368758,3.14563003800234,3.04563003800234,8.75123727368758,4.97972832698681,3.99105030298122,4.19267702318484,3.29253268583864,3.16668335444011,6.64437006284006,label_2
4.69003160776999,4.22472435003194,3.59878119788308,6.65982855920115,6.55982855920115,3.49878119788308,3.28483200654056,7.92037963536026,9.40600068840557,5.80121208084609,5.9750693621349,6.9500575616546,label_2
5.77695938332237,6.64274561533111,1.64129622095155,3.85518790960308,2.50091973163069,2.52710427688475,1.29312346338809,4.45788955802848,5.41082708695247,4.35788955802848,4.55405005018508,4.45405005018509,label_3
3.66151283297191,4.19103499843108,4.27102909088817,7.03353573841865,4.47902114576825,7.35552728558861,3.94159519493769,4.06838446504105,7.58364415134111,3.96838446504105,7.24901316948261,7.14901316948261,label_3
5.97722208166924,5.14555591986299,4.90915944393703,7.32385442176208,5.03761958189231,8.97901773551189,2.29118493495144,3.99183182117147,4.31686857853997,3.89183182117147,5.35290478441638,5.25290478441638,label_3
6.39994121279004,7.61501920928175,4.87108236440557,1.879973534364,1.779973534364,4.77108236440557,2.25750174419782,0.680820341502082,9.238487940972,5.4278767269052,8.58654379979104,3.76497504084438,label_2
2.83137867782235,7.1357471219535,5.88367948096375,3.84910726309909,5.00077718611031,7.67241391392302,7.2357471219535,4.62247281585474,2.93137867782235,8.06890558050054,3.23011420326315,6.18489405226242,label_1
4.94465097345315,6.34843593351633,6.2281669165815,7.1876218462809,4.87722515417936,5.26782013232281,3.01521654558578,4.50989344740266,6.14072221030475,4.40989344740266,3.0876782631358,2.9876782631358,label_3
6.81618375145915,4.26977774708012,4.14082412081798,8.44426463964595,1.96792272469725,3.89548272417015,4.36977774708012,7.34763888442138,6.91618375145915,3.55259978672717,5.99611203322527,5.03973183167856,label_1
3.36271687502758,5.16967770319777,3.99734630772679,7.02535217781599,4.42392394566247,3.06428806598931,5.26967770319777,2.98350867044538,3.46271687502758,4.83962174317911,2.26466545916816,5.30213261946358,label_1
5.84470512159057,6.34126266473501,4.49093687868517,7.54346739537251,0.0898062267585189,2.85277591268307,6.44126266473501,4.19962489328866,5.94470512159057,4.78584285207395,7.85904462165503,5.82996658566468,label_1
5.91600949612955,7.54150136917082,7.20299729711556,5.13728224432635,3.03612014716296,3.86036060683558,7.64150136917081,8.97495455009394,6.01600949612955,2.10899589630248,7.51747823843621,2.94683022690612,label_1
3.96581442763593,5.0945738723781,8.73033678155126,5.90273675356596,5.80273675356596,8.63033678155126,5.45227365834823,5.08136251699216,7.29928336435809,3.38104119309761,5.27472048343499,5.89543811849028,label_2
5.11009877066238,6.53265957478648,4.99208970990709,5.29504193412371,3.04777269346205,4.62351620713393,6.63265957478648,6.65185049975421,5.21009877066238,6.69142909322173,6.13735922557807,4.90046432927178,label_1
3.74809108113105,4.95120469746493,5.25120103579785,3.26171538613763,6.55982698827248,5.75527891895742,3.96548937219656,4.93055889890222,6.72055628239329,4.83055889890222,6.54548933319297,6.44548933319297,label_3
7.38409850395041,5.26676461863481,8.01500517849047,3.94844243729043,6.76858300431168,3.55623018880127,5.36676461863481,6.99180955454274,7.48409850395041,4.37120951388881,3.87380780089556,9.45289152308404,label_1
5.26131526751663,5.23754529040511,8.53937393557571,6.48719454598806,6.38719454598806,8.43937393557571,5.65971978595719,4.3988973335453,3.51550220518938,3.90744233293008,4.98717681098003,3.73397398613864,label_2
4.52813897695656,4.7784973563109,6.20792672300425,4.28019404055531,7.34055028072894,4.88163096801934,4.8784973563109,4.192030223152,4.62813897695656,3.29419816482115,5.03299235056614,3.98813918227249,label_1
6.05815639483379,3.30304159115306,6.3350121814893,10.8229220360347,6.95297434305259,7.3565950820842,3.40304159115306,5.59214758457288,6.15815639483379,6.22186376362404,6.48019982626811,4.27840441958561,label_1
4.17216381706541,4.02254530426818,5.48625014070398,2.04223600534585,4.32962055445898,2.07839008139726,5.90783075897693,3.75915753065072,2.63542617269952,3.65915753065072,5.4824058680682,5.3824058680682,label_3
6.17544343082852,1.42566276792614,5.3714538499942,0.749295294326915,4.33390480855922,3.4881851340925,1.52566276792614,6.34627036037498,6.27544343082852,4.79124630993623,4.62622396765623,4.35205354260859,label_1
7.56874686060075,3.79343348778055,5.18612014971761,0.650141992193833,5.29263879880811,4.92010658511359,3.89343348778055,5.92775758119868,7.66874686060075,6.43606332320836,2.06145013117265,6.85599331155454,label_1
6.46583722699375,4.31738632934012,4.5205864358111,5.91928687203828,2.25946061425047,8.8067353142181,4.41738632934011,3.87239542606396,6.56583722699374,3.07068170583544,3.970885990905,6.23239282687206,label_1
4.83999836360847,5.25645078398851,4.18446128198341,2.9970962522136,6.76469182955975,6.32120277814482,5.35645078398851,3.42797449161086,4.93999836360847,5.80285461375635,6.80928722131077,3.37362176109381,label_1
7.25951405547546,6.65195063321471,5.70197206363016,3.68007917332618,3.02891318003272,6.38629880211564,4.55511771141443,3.00357198217311,7.64426674173289,2.90357198217311,-0.575172308406527,-0.675172308406527,label_3
8.91499790104955,4.96594234473087,3.9969511001015,1.05167758996248,4.19914465586699,6.12480324650011,4.12149965366989,5.40362715082201,7.31135874870804,5.30362715082201,3.37715847760066,3.27715847760066,label_3
4.86083407182323,5.86502434825189,8.62675975338989,5.60428123943227,5.50428123943227,8.52675975338989,3.71117455591824,3.20825710247016,1.4010137956526,2.10000745165852,2.73017608019947,5.01196614792079,label_2
8.22949634223037,4.40487832684699,4.88510872672457,7.39718102016039,7.29718102016039,4.78510872672457,0.515786152843249,2.16640701450994,3.22998840429764,2.47338933103571,4.93010280422396,4.27009395657003,label_2
3.4904727454403,4.58818670852806,9.73367344280726,8.01163829815495,7.91163829815495,9.63367344280726,5.43778345417625,3.14262844694224,6.0061438461556,6.13401429242165,7.24745689802759,5.51344581389625,label_2
6.17042609271419,9.31980728608507,3.92276920751967,6.19491740636252,3.23793575795738,2.86715181806161,5.72005037662639,6.08403529989756,3.63564585254798,5.98403529989756,3.35128853452108,3.25128853452108,label_3
5.28220398747625,1.42012668343005,7.6885726644755,5.36685421265449,4.396552812628,5.87313307831595,1.52012668343005,4.62549109495729,5.38220398747625,5.46857603989057,5.07496935438459,1.35383643303065,label_1
0.726106415399696,7.02536058077336,8.40824841692593,5.45851224244495,5.35851224244495,8.30824841692593,8.39174489049019,3.39566929561675,2.95521279787565,5.52933178582204,4.54212430046203,5.58234599442217,label_2
6.22737003258299,6.81463193055567,4.26117360559937,1.96374280170735,2.57071576558632,8.49706670939298,6.6104646777133,6.45028900695266,8.34399665129473,6.35028900695266,5.81181280050638,5.71181280050638,label_3
5.80861384373278,4.79799533455913,2.47701515000188,5.3599591894934,4.01795658881,1.40420763958811,3.101073032236,6.38551347912215,6.17590027616853,6.28551347912215,7.32691030709468,7.22691030709468,label_3
4.01196856305608,2.69125863789007,4.62657201860579,6.08742204720349,2.31780662823953,1.48821820761434,2.79125863789007,5.90070396108367,4.11196856305608,4.72538625430862,9.50718692249039,5.53546875518676,label_1
